model_version,lob,term,tag,charge_off_month,pay_off_month,total_loss_month
franchise4.0,MCY,36,11,18.448001458889525,37.311980130955064,18.655990065477532
franchise4.0,MCY,36,12,13.055317458751441,38.59860013547076,19.29930006773538
franchise4.0,MCY,36,13,15.203099740237752,39.88522013998645,19.942610069993226
franchise4.0,MCY,36,14,15.993193169312292,41.17184014450215,20.585920072251074
franchise4.0,MCY,36,15,18.0090563349872,42.45846014901784,21.22923007450892
franchise4.0,MCY,48,0,14.769085166071308,25.732400090313842,12.866200045156921
franchise4.0,MCY,48,1,16.59991504276072,27.161977873109052,13.580988936554526
franchise4.0,MCY,48,2,17.83361197769665,28.59155565590427,14.295777827952135
franchise4.0,MCY,48,3,19.657425009509293,30.021133438699476,15.010566719349738
franchise4.0,MCY,48,4,16.30536966605708,31.450711221494693,15.725355610747346
franchise4.0,MCY,48,5,18.0887742937392,32.88028900428991,16.440144502144953
franchise4.0,MCY,48,6,19.37058854131358,34.30986678708512,17.15493339354256
franchise4.0,MCY,48,7,21.170866925926315,35.739444569880334,17.869722284940167
franchise4.0,MCY,48,8,16.275853756095362,37.16902235267555,18.584511176337774
franchise4.0,MCY,48,9,18.061589598611615,38.59860013547076,19.29930006773538
franchise4.0,MCY,48,10,19.023338567756483,40.02817791826597,20.014088959132984
franchise4.0,MCY,48,11,20.497779398766138,41.45775570106118,20.72887785053059
franchise4.0,MCY,48,12,14.5059082875016,42.8873334838564,21.4436667419282
franchise4.0,MCY,48,13,16.89233304470861,44.31691126665161,22.158455633325804
franchise4.0,MCY,48,14,17.77021463256921,45.74648904944683,22.873244524723415
franchise4.0,MCY,48,15,20.01006259443022,47.176066832242036,23.588033416121018
franchise4.0,MCY,60,0,16.245993682678442,28.30564009934523,14.152820049672615
franchise4.0,MCY,60,1,18.259906547036795,29.878175660419963,14.939087830209981
franchise4.0,MCY,60,2,19.616973175466317,31.450711221494704,15.725355610747352
franchise4.0,MCY,60,3,21.623167510460224,33.02324678256943,16.511623391284715
franchise4.0,MCY,60,4,17.93590663266279,34.59578234364417,17.297891171822084
franchise4.0,MCY,60,5,19.89765172311312,36.1683179047189,18.08415895235945
franchise4.0,MCY,60,6,21.30764739544494,37.74085346579364,18.87042673289682
franchise4.0,MCY,60,7,23.28795361851895,39.31338902686837,19.656694513434186
franchise4.0,MCY,60,8,17.9034391317049,40.88592458794311,20.442962293971554
franchise4.0,MCY,60,9,19.86774855847278,42.458460149017846,21.229230074508923
franchise4.0,MCY,60,10,20.92567242453213,44.030995710092576,22.015497855046288
franchise4.0,MCY,60,11,22.547557338642754,45.603531271167306,22.801765635583653
franchise4.0,MCY,60,12,15.956499116251763,47.17606683224205,23.588033416121025
franchise4.0,MCY,60,13,18.581566349179475,48.74860239331678,24.37430119665839
franchise4.0,MCY,60,14,19.547236095826136,50.32113795439152,25.16056897719576
franchise4.0,MCY,60,15,22.011068853873248,51.893673515466254,25.946836757733127
franchise4.0,MCY,72,0,17.72290219928557,30.878880108376613,15.439440054188307
franchise4.0,MCY,72,1,19.919898051312867,32.59437344773087,16.297186723865433
franchise4.0,MCY,72,2,21.40033437323598,34.30986678708513,17.154933393542564
franchise4.0,MCY,72,3,23.58891001141115,36.025360126439374,18.012680063219687
franchise4.0,MCY,72,4,19.566443599268496,37.740853465793634,18.870426732896817
franchise4.0,MCY,72,5,21.70652915248704,39.45634680514789,19.728173402573944
franchise4.0,MCY,72,6,23.244706249576296,41.17184014450215,20.585920072251074
franchise4.0,MCY,72,7,25.40504031111158,42.8873334838564,21.4436667419282
franchise4.0,MCY,72,8,19.531024507314434,44.60282682321066,22.30141341160533
franchise4.0,MCY,72,9,21.67390751833394,46.318320162564916,23.159160081282458
franchise4.0,MCY,72,10,22.82800628130778,48.03381350191917,24.016906750959585
franchise4.0,MCY,72,11,24.597335278519367,49.74930684127342,24.87465342063671
franchise4.0,MCY,72,12,17.40708994500192,51.464800180627684,25.732400090313842
franchise4.0,MCY,72,13,20.270799653650336,53.18029351998194,26.59014675999097
franchise4.0,MCY,72,14,21.324257559083055,54.8957868593362,27.4478934296681
franchise4.0,MCY,72,15,24.012075113316268,56.61128019869045,28.305640099345226
franchise4.1,AN,36,0,11.651902793883158,25.7635431971846,12.8817715985923
franchise4.1,AN,36,1,13.083844443025992,27.194851152583745,13.597425576291872
franchise4.1,AN,36,2,14.077789627200719,28.62615910798289,14.313079553991445
franchise4.1,AN,36,3,15.236408294084391,30.057467063382035,15.028733531691017
franchise4.1,AN,36,4,13.7977201026917,31.488775018781176,15.744387509390588
franchise4.1,AN,36,5,15.755513785472376,32.920082974180325,16.460041487090162
franchise4.1,AN,36,6,16.156604197124125,34.351390929579466,17.175695464789733
franchise4.1,AN,36,7,17.036512595319223,35.78269888497861,17.891349442489304
franchise4.1,AN,36,8,15.733880217992166,37.21400684037776,18.60700342018888
franchise4.1,AN,36,9,16.51320433990674,38.6453147957769,19.32265739788845
franchise4.1,AN,36,10,17.569222424692462,40.076622751176046,20.038311375588023
franchise4.1,AN,36,11,18.982033709779834,41.50793070657519,20.753965353287594
franchise4.1,AN,36,12,17.107037488670237,42.939238661974336,21.469619330987168
franchise4.1,AN,36,13,18.069310768807334,44.37054661737348,22.18527330868674
franchise4.1,AN,36,14,20.93059138996353,45.801854572772626,22.900927286386313
franchise4.1,AN,36,15,21.396703574025462,47.23316252817177,23.616581264085884
franchise4.1,AN,48,0,12.946558659870176,28.626159107982886,14.313079553991443
franchise4.1,AN,48,1,14.537604936695546,30.216501280648604,15.108250640324302
franchise4.1,AN,48,2,15.641988474667464,31.80684345331432,15.90342172665716
franchise4.1,AN,48,3,16.929342548982653,33.397185625980036,16.698592812990018
franchise4.1,AN,48,4,15.330800114101889,34.98752779864574,17.49376389932287
franchise4.1,AN,48,5,17.50612642830264,36.57786997131147,18.288934985655736
franchise4.1,AN,48,6,17.951782441249026,38.168212143977186,19.084106071988593
franchise4.1,AN,48,7,18.92945843924358,39.75855431664289,19.879277158321447
franchise4.1,AN,48,8,17.482089131102406,41.348896489308615,20.674448244654307
franchise4.1,AN,48,9,18.348004822118597,42.93923866197433,21.469619330987165
franchise4.1,AN,48,10,19.52135824965829,44.52958083464004,22.26479041732002
franchise4.1,AN,48,11,21.091148566422035,46.119923007305765,23.059961503652882
franchise4.1,AN,48,12,19.00781943185582,47.71026517997148,23.85513258998574
franchise4.1,AN,48,13,20.077011965341477,49.300607352637186,24.650303676318593
franchise4.1,AN,48,14,23.256212655515032,50.890949525302915,25.445474762651457
franchise4.1,AN,48,15,23.774115082250514,52.48129169796863,26.240645848984315
franchise4.1,AN,60,0,14.241214525857195,31.48877501878118,15.74438750939059
franchise4.1,AN,60,1,15.991365430365102,33.23815140871347,16.619075704356735
franchise4.1,AN,60,2,17.206187322134213,34.98752779864576,17.49376389932288
franchise4.1,AN,60,3,18.622276803880922,36.736904188578045,18.368452094289022
franchise4.1,AN,60,4,16.86388012551208,38.486280578510325,19.243140289255162
franchise4.1,AN,60,5,19.256739071132905,40.23565696844262,20.11782848422131
franchise4.1,AN,60,6,19.74696068537393,41.98503335837491,20.992516679187457
franchise4.1,AN,60,7,20.82240428316794,43.73440974830719,21.867204874153597
franchise4.1,AN,60,8,19.23029804421265,45.48378613823949,22.741893069119744
franchise4.1,AN,60,9,20.18280530433046,47.23316252817177,23.616581264085884
franchise4.1,AN,60,10,21.47349407462412,48.982538918104055,24.491269459052027
franchise4.1,AN,60,11,23.200263423064243,50.73191530803635,25.365957654018175
franchise4.1,AN,60,12,20.908601375041403,52.481291697968636,26.240645848984318
franchise4.1,AN,60,13,22.08471316187563,54.230668087900916,27.115334043950458
franchise4.1,AN,60,14,25.58183392106654,55.98004447783321,27.990022238916605
franchise4.1,AN,60,15,26.15152659047557,57.7294208677655,28.86471043388275
franchise4.1,AN,72,0,15.535870391844211,34.351390929579466,17.175695464789733
franchise4.1,AN,72,1,17.445125924034656,36.259801536778326,18.129900768389163
franchise4.1,AN,72,2,18.770386169600958,38.168212143977186,19.084106071988593
franchise4.1,AN,72,3,20.315211058779187,40.076622751176046,20.038311375588023
franchise4.1,AN,72,4,18.396960136922267,41.9850333583749,20.99251667918745
franchise4.1,AN,72,5,21.007351713963168,43.893443965573766,21.946721982786883
franchise4.1,AN,72,6,21.542138929498833,45.801854572772626,22.900927286386313
franchise4.1,AN,72,7,22.715350127092297,47.71026517997148,23.85513258998574
franchise4.1,AN,72,8,20.97850695732289,49.618675787170346,24.809337893585173
franchise4.1,AN,72,9,22.01760578654232,51.5270863943692,25.7635431971846
franchise4.1,AN,72,10,23.42562989958995,53.43549700156806,26.71774850078403
franchise4.1,AN,72,11,25.309378279706443,55.34390760876692,27.67195380438346
franchise4.1,AN,72,12,22.809383318226985,57.25231821596578,28.62615910798289
franchise4.1,AN,72,13,24.092414358409776,59.16072882316463,29.580364411582316
franchise4.1,AN,72,14,27.90745518661804,61.0691394303635,30.53456971518175
franchise4.1,AN,72,15,28.528938098700618,62.97755003756236,31.48877501878118
franchise4.1,ENT,36,0,13.553273838596333,29.96766812947118,14.98383406473559
franchise4.1,ENT,36,1,15.218881390859153,31.63253858110847,15.816269290554235
franchise4.1,ENT,36,2,16.37501970577421,33.297409032745755,16.648704516372877
franchise4.1,ENT,36,3,17.722703113760364,34.962279484383046,17.481139742191523
franchise4.1,ENT,36,4,16.04924811063965,36.62714993602033,18.313574968010165
franchise4.1,ENT,36,5,18.32651684275868,38.29202038765762,19.14601019382881
franchise4.1,ENT,36,6,18.79305765410198,39.956890839294914,19.978445419647457
franchise4.1,ENT,36,7,19.816550527719098,41.6217612909322,20.8108806454661
franchise4.1,ENT,36,8,18.301353084585298,43.28663174256949,21.643315871284745
franchise4.1,ENT,36,9,19.207848222776523,44.951502194206775,22.475751097103387
franchise4.1,ENT,36,10,20.43618856639186,46.616372645844066,23.308186322922033
franchise4.1,ENT,36,11,22.079544039551184,48.28124309748135,24.140621548740675
franchise4.1,ENT,36,12,19.898583755161223,49.94611354911864,24.97305677455932
franchise4.1,ENT,36,13,21.0178819079152,51.61098400075593,25.805492000377964
franchise4.1,ENT,36,14,24.346069627431444,53.27585445239321,26.637927226196606
franchise4.1,ENT,36,15,24.888242539602835,54.9407249040305,27.47036245201525
franchise4.1,ENT,48,0,15.059193153995924,33.297409032745755,16.648704516372877
franchise4.1,ENT,48,1,16.909868212065724,35.14726509012052,17.57363254506026
franchise4.1,ENT,48,2,18.194466339749123,36.99712114749528,18.49856057374764
franchise4.1,ENT,48,3,19.691892348622627,38.84697720487005,19.423488602435025
franchise4.1,ENT,48,4,17.83249790071072,40.69683326224481,20.348416631122404
franchise4.1,ENT,48,5,20.362796491954086,42.54668931961958,21.27334465980979
franchise4.1,ENT,48,6,20.881175171224417,44.39654537699435,22.198272688497173
franchise4.1,ENT,48,7,22.01838947524344,46.246401434369105,23.123200717184552
franchise4.1,ENT,48,8,20.33483676065033,48.09625749174387,24.048128745871935
franchise4.1,ENT,48,9,21.3420535808628,49.946113549118635,24.973056774559318
franchise4.1,ENT,48,10,22.706876184879842,51.7959696064934,25.8979848032467
franchise4.1,ENT,48,11,24.532826710612426,53.64582566386816,26.82291283193408
franchise4.1,ENT,48,12,22.10953750573469,55.49568172124293,27.747840860621466
franchise4.1,ENT,48,13,23.353202119905774,57.34553777861769,28.672768889308845
franchise4.1,ENT,48,14,27.051188474923823,59.195393835992455,29.597696917996227
franchise4.1,ENT,48,15,27.65360282178093,61.04524989336723,30.522624946683614
franchise4.1,ENT,60,0,16.56511246939552,36.62714993602033,18.313574968010165
franchise4.1,ENT,60,1,18.6008550332723,38.66199159913258,19.33099579956629
franchise4.1,ENT,60,2,20.01391297372404,40.696833262244816,20.348416631122408
franchise4.1,ENT,60,3,21.661081583484894,42.73167492535706,21.36583746267853
franchise4.1,ENT,60,4,19.615747690781795,44.7665165884693,22.38325829423465
franchise4.1,ENT,60,5,22.399076141149497,46.80135825158155,23.400679125790774
franchise4.1,ENT,60,6,22.96929268834686,48.836199914693786,24.418099957346893
franchise4.1,ENT,60,7,24.220228422767786,50.871041577806025,25.435520788903013
franchise4.1,ENT,60,8,22.368320436715365,52.90588324091827,26.452941620459136
franchise4.1,ENT,60,9,23.476258938949087,54.9407249040305,27.47036245201525
franchise4.1,ENT,60,10,24.97756380336783,56.97556656714275,28.487783283571375
franchise4.1,ENT,60,11,26.98610938167367,59.01040823025499,29.505204115127494
franchise4.1,ENT,60,12,24.320491256308163,61.045249893367235,30.522624946683617
franchise4.1,ENT,60,13,25.68852233189636,63.08009155647947,31.540045778239737
franchise4.1,ENT,60,14,29.756307322416212,65.1149332195917,32.55746660979585
franchise4.1,ENT,60,15,30.418963103959026,67.14977488270395,33.574887441351976
franchise4.1,ENT,72,0,18.07103178479511,39.95689083929491,19.978445419647453
franchise4.1,ENT,72,1,20.29184185447887,42.17671810814463,21.088359054072313
franchise4.1,ENT,72,2,21.83335960769895,44.39654537699434,22.19827268849717
franchise4.1,ENT,72,3,23.630270818347153,46.616372645844066,23.308186322922033
franchise4.1,ENT,72,4,21.398997480852866,48.83619991469378,24.41809995734689
franchise4.1,ENT,72,5,24.435355790344904,51.0560271835435,25.52801359177175
franchise4.1,ENT,72,6,25.057410205469303,53.27585445239322,26.63792722619661
franchise4.1,ENT,72,7,26.42206737029213,55.49568172124293,27.747840860621466
franchise4.1,ENT,72,8,24.401804112780397,57.71550899009265,28.857754495046326
franchise4.1,ENT,72,9,25.610464297035364,59.935336258942364,29.967668129471182
franchise4.1,ENT,72,10,27.248251421855812,62.155163527792084,31.077581763896042
franchise4.1,ENT,72,11,29.439392052734913,64.3749907966418,32.1874953983209
franchise4.1,ENT,72,12,26.53144500688163,66.59481806549152,33.29740903274576
franchise4.1,ENT,72,13,28.023842543886932,68.81464533434124,34.40732266717062
franchise4.1,ENT,72,14,32.46142616990859,71.03447260319095,35.517236301595474
franchise4.1,ENT,72,15,33.184323386137116,73.25429987204068,36.62714993602034
franchise4.1,FLD,36,0,12.668764213812015,28.011927309317823,14.005963654658911
franchise4.1,FLD,36,1,14.225671393852263,29.568145493168814,14.784072746584407
franchise4.1,FLD,36,2,15.30635816257247,31.124363677019804,15.562181838509902
franchise4.1,FLD,36,3,16.566089466902955,32.680581860870795,16.340290930435398
franchise4.1,FLD,36,4,15.001846973949974,34.23680004472178,17.11840002236089
franchise4.1,FLD,36,5,17.130497288425616,35.79301822857278,17.89650911428639
franchise4.1,FLD,36,6,17.566590855589972,37.349236412423764,18.674618206211882
franchise4.1,FLD,36,7,18.52328884935788,38.90545459627475,19.452727298137376
franchise4.1,FLD,36,8,17.106975759765575,40.46167278012575,20.230836390062876
franchise4.1,FLD,36,9,17.95431148864368,42.01789096397673,21.008945481988366
franchise4.1,FLD,36,10,19.102488259281937,43.57410914782773,21.787054573913863
franchise4.1,FLD,36,11,20.638595568620353,45.130327331678714,22.565163665839357
franchise4.1,FLD,36,12,18.59996844932307,46.68654551552971,23.343272757764854
franchise4.1,FLD,36,13,19.646219307312386,48.24276369938069,24.121381849690344
franchise4.1,FLD,36,14,22.757203854660894,49.79898188323168,24.89949094161584
franchise4.1,FLD,36,15,23.263993643549757,51.35520006708268,25.67760003354134
franchise4.1,FLD,48,0,14.076404682013349,31.1243636770198,15.5621818385099
franchise4.1,FLD,48,1,15.806301548724734,32.85349499240979,16.426747496204896
franchise4.1,FLD,48,2,17.00706462508052,34.58262630779978,17.29131315389989
franchise4.1,FLD,48,3,18.406766074336616,36.31175762318977,18.155878811594885
franchise4.1,FLD,48,4,16.668718859944413,38.040888938579755,19.020444469289878
franchise4.1,FLD,48,5,19.03388587602846,39.77002025396975,19.885010126984874
franchise4.1,FLD,48,6,19.518434283988856,41.49915156935974,20.74957578467987
franchise4.1,FLD,48,7,20.581432054842086,43.228282884749724,21.614141442374862
franchise4.1,FLD,48,8,19.00775084418397,44.957414200139716,22.478707100069858
franchise4.1,FLD,48,9,19.949234987381864,46.6865455155297,23.34327275776485
franchise4.1,FLD,48,10,21.224986954757707,48.41567683091969,24.207838415459847
franchise4.1,FLD,48,11,22.931772854022615,50.14480814630968,25.07240407315484
franchise4.1,FLD,48,12,20.66663161035897,51.87393946169967,25.936969730849835
franchise4.1,FLD,48,13,21.829132563680425,53.603070777089656,26.801535388544828
franchise4.1,FLD,48,14,25.285782060734327,55.33220209247964,27.66610104623982
franchise4.1,FLD,48,15,25.848881826166394,57.06133340786963,28.530666703934816
franchise4.1,FLD,60,0,15.484045150214685,34.23680004472179,17.118400022360895
franchise4.1,FLD,60,1,17.38693170359721,36.13884449165077,18.069422245825386
franchise4.1,FLD,60,2,18.707771087588576,38.04088893857976,19.02044446928988
franchise4.1,FLD,60,3,20.24744268177028,39.94293338550875,19.971466692754376
franchise4.1,FLD,60,4,18.33559074593886,41.844977832437735,20.922488916218867
franchise4.1,FLD,60,5,20.93727446363131,43.74702227936673,21.873511139683366
franchise4.1,FLD,60,6,21.470277712387745,45.64906672629572,22.82453336314786
franchise4.1,FLD,60,7,22.6395752603263,47.551111173224704,23.775555586612352
franchise4.1,FLD,60,8,20.908525928602373,49.453155620153694,24.726577810076847
franchise4.1,FLD,60,9,21.944158486120052,51.35520006708268,25.67760003354134
franchise4.1,FLD,60,10,23.34748565023348,53.25724451401167,26.628622257005834
franchise4.1,FLD,60,11,25.22495013942488,55.15928896094066,27.57964448047033
franchise4.1,FLD,60,12,22.73329477139487,57.06133340786965,28.530666703934823
franchise4.1,FLD,60,13,24.01204582004847,58.96337785479863,29.481688927399315
franchise4.1,FLD,60,14,27.814360266807764,60.86542230172762,30.43271115086381
franchise4.1,FLD,60,15,28.43377000878304,62.76746674865661,31.383733374328305
franchise4.1,FLD,72,0,16.89168561841602,37.349236412423764,18.674618206211882
franchise4.1,FLD,72,1,18.967561858469683,39.42419399089175,19.712096995445876
franchise4.1,FLD,72,2,20.408477550096627,41.49915156935974,20.74957578467987
franchise4.1,FLD,72,3,22.08811928920394,43.57410914782773,21.787054573913863
franchise4.1,FLD,72,4,20.002462631933298,45.64906672629571,22.824533363147854
franchise4.1,FLD,72,5,22.840663051234156,47.7240243047637,23.86201215238185
franchise4.1,FLD,72,6,23.42212114078663,49.79898188323169,24.899490941615845
franchise4.1,FLD,72,7,24.697718465810507,51.87393946169967,25.936969730849835
franchise4.1,FLD,72,8,22.809301013020768,53.948897040167665,26.974448520083833
franchise4.1,FLD,72,9,23.939081984858237,56.023854618635646,28.011927309317823
franchise4.1,FLD,72,10,25.46998434570925,58.09881219710363,29.049406098551817
franchise4.1,FLD,72,11,27.51812742482714,60.17376977557162,30.08688488778581
franchise4.1,FLD,72,12,24.799957932430765,62.24872735403961,31.124363677019804
franchise4.1,FLD,72,13,26.194959076416513,64.32368493250759,32.161842466253795
franchise4.1,FLD,72,14,30.342938472881194,66.39864251097558,33.19932125548779
franchise4.1,FLD,72,15,31.018658191399677,68.47360008944356,34.23680004472178
franchise4.1,FRN,36,0,11.152609058834996,24.659553922767557,12.329776961383779
franchise4.1,FRN,36,1,12.523190816205743,26.02952914069909,13.014764570349545
franchise4.1,FRN,36,2,13.474544621768878,27.399504358630615,13.699752179315308
franchise4.1,FRN,36,3,14.583515514214492,28.76947957656215,14.384739788281076
franchise4.1,FRN,36,4,13.206476309545863,30.13945479449368,15.06972739724684
franchise4.1,FRN,36,5,15.08037690313578,31.509430012425213,15.754715006212606
franchise4.1,FRN,36,6,15.464280256736313,32.879405230356745,16.439702615178373
franchise4.1,FRN,36,7,16.30648384753586,34.24938044828827,17.124690224144135
franchise4.1,FRN,36,8,15.05967035203227,35.6193556662198,17.8096778331099
franchise4.1,FRN,36,9,15.805599786527365,36.989330884151336,18.494665442075668
franchise4.1,FRN,36,10,16.816366617233978,38.35930610208287,19.179653051041434
franchise4.1,FRN,36,11,18.168637762575266,39.729281320014394,19.864640660007197
franchise4.1,FRN,36,12,16.37398669049408,41.09925653794593,20.549628268972963
franchise4.1,FRN,36,13,17.29502575947478,42.46923175587746,21.23461587793873
franchise4.1,FRN,36,14,20.03369812396856,43.83920697380899,21.919603486904496
franchise4.1,FRN,36,15,20.479837012900195,45.209182191740524,22.604591095870262
franchise4.1,FRN,48,0,12.391787843149993,27.39950435863062,13.69975217931531
franchise4.1,FRN,48,1,13.914656462450823,28.921699045221207,14.460849522610603
franchise4.1,FRN,48,2,14.971716246409864,30.443893731811794,15.221946865905897
franchise4.1,FRN,48,3,16.20390612690499,31.96608841840239,15.983044209201195
franchise4.1,FRN,48,4,14.67386256616207,33.48828310499297,16.744141552496487
franchise4.1,FRN,48,5,16.755974336817534,35.01047779158357,17.505238895791784
franchise4.1,FRN,48,6,17.1825336185959,36.532672478174156,18.266336239087078
franchise4.1,FRN,48,7,18.118315386150954,38.054867164764744,19.027433582382372
franchise4.1,FRN,48,8,16.73296705781363,39.57706185135534,19.78853092567767
franchise4.1,FRN,48,9,17.56177754058596,41.09925653794593,20.549628268972963
franchise4.1,FRN,48,10,18.68485179692664,42.62145122453652,21.31072561226826
franchise4.1,FRN,48,11,20.187375291750293,44.1436459111271,22.07182295556355
franchise4.1,FRN,48,12,18.193318544993417,45.6658405977177,22.83292029885885
franchise4.1,FRN,48,13,19.21669528830531,47.188035284308285,23.594017642154142
franchise4.1,FRN,48,14,22.259664582187284,48.71022997089887,24.355114985449436
franchise4.1,FRN,48,15,22.755374458777993,50.23242465748947,25.116212328744734
franchise4.1,FRN,60,0,13.630966627464996,30.139454794493687,15.069727397246844
franchise4.1,FRN,60,1,15.30612210869591,31.813868949743334,15.906934474871667
franchise4.1,FRN,60,2,16.468887871050853,33.48828310499298,16.74414155249649
franchise4.1,FRN,60,3,17.824296739595493,35.16269726024263,17.581348630121315
franchise4.1,FRN,60,4,16.14124882277828,36.83711141549228,18.41855570774614
franchise4.1,FRN,60,5,18.43157177049929,38.51152557074193,19.255762785370965
franchise4.1,FRN,60,6,18.900786980455496,40.18593972599158,20.09296986299579
franchise4.1,FRN,60,7,19.93014692476605,41.860353881241224,20.930176940620612
franchise4.1,FRN,60,8,18.406263763595,43.53476803649088,21.76738401824544
franchise4.1,FRN,60,9,19.31795529464456,45.209182191740524,22.604591095870262
franchise4.1,FRN,60,10,20.55333697661931,46.88359634699018,23.44179817349509
franchise4.1,FRN,60,11,22.206112820925327,48.55801050223982,24.27900525111991
franchise4.1,FRN,60,12,20.012650399492763,50.232424657489474,25.116212328744737
franchise4.1,FRN,60,13,21.13836481713584,51.90683881273912,25.95341940636956
franchise4.1,FRN,60,14,24.485631040406016,53.581252967988775,26.790626483994387
franchise4.1,FRN,60,15,25.030911904655795,55.255667123238425,27.627833561619212
franchise4.1,FRN,72,0,14.870145411779994,32.879405230356745,16.439702615178373
franchise4.1,FRN,72,1,16.69758775494099,34.70603885426545,17.353019427132725
franchise4.1,FRN,72,2,17.966059495691837,36.532672478174156,18.266336239087078
franchise4.1,FRN,72,3,19.44468735228599,38.35930610208287,19.179653051041434
franchise4.1,FRN,72,4,17.608635079394485,40.185939725991574,20.092969862995787
franchise4.1,FRN,72,5,20.10716920418104,42.012573349900286,21.006286674950143
franchise4.1,FRN,72,6,20.619040342315085,43.83920697380899,21.919603486904496
franchise4.1,FRN,72,7,21.741978463381145,45.6658405977177,22.83292029885885
franchise4.1,FRN,72,8,20.07956046937636,47.49247422162641,23.746237110813205
franchise4.1,FRN,72,9,21.074133048703153,49.319107845535115,24.659553922767557
franchise4.1,FRN,72,10,22.421822156311972,51.14574146944383,25.572870734721914
franchise4.1,FRN,72,11,24.224850350100354,52.972375093352525,26.486187546676263
franchise4.1,FRN,72,12,21.831982253992102,54.79900871726124,27.39950435863062
franchise4.1,FRN,72,13,23.060034345966372,56.62564234116994,28.31282117058497
franchise4.1,FRN,72,14,26.711597498624744,58.452275965078655,29.226137982539328
franchise4.1,FRN,72,15,27.306449350533594,60.27890958898737,30.139454794493684
franchise4.1,STG,36,0,11.378014020883176,25.157947239234,12.578973619617
franchise4.1,STG,36,1,12.776296554581176,26.555610974747005,13.277805487373502
franchise4.1,STG,36,2,13.746878136111897,27.953274710260004,13.976637355130002
franchise4.1,STG,36,3,14.878262397537412,29.350938445773004,14.675469222886502
franchise4.1,STG,36,4,13.473391905317168,30.748602181286003,15.374301090643002
franchise4.1,STG,36,5,15.385165833294753,32.146265916799,16.0731329583995
franchise4.1,STG,36,6,15.776828243129753,33.54392965231201,16.771964826156005
franchise4.1,STG,36,7,16.636053579013296,34.94159338782501,17.470796693912504
franchise4.1,STG,36,8,15.364040782866017,36.33925712333801,18.169628561669004
franchise4.1,STG,36,9,16.12504616909456,37.736920858851,18.8684604294255
franchise4.1,STG,36,10,17.1562415701844,39.13458459436401,19.567292297182004
franchise4.1,STG,36,11,18.535843416762184,40.53224832987701,20.266124164938503
franchise4.1,STG,36,12,16.70492071939061,41.929912065390006,20.964956032695003
franchise4.1,STG,36,13,17.64457487433849,43.327575800903006,21.663787900451503
franchise4.1,STG,36,14,20.438598442942848,44.725239536416005,22.362619768208003
franchise4.1,STG,36,15,20.893754228171787,46.12290327192901,23.061451635964506
franchise4.1,STG,48,0,12.642237800981306,27.95327471026,13.97663735513
franchise4.1,STG,48,1,14.19588506064575,29.506234416385556,14.753117208192778
franchise4.1,STG,48,2,15.27430904012433,31.059194122511112,15.529597061255556
franchise4.1,STG,48,3,16.531402663930457,32.61215382863667,16.306076914318336
franchise4.1,STG,48,4,14.970435450352408,34.16511353476222,17.08255676738111
franchise4.1,STG,48,5,17.094628703660835,35.718073240887776,17.859036620443888
franchise4.1,STG,48,6,17.529809159033057,37.27103294701334,18.63551647350667
franchise4.1,STG,48,7,18.484503976681438,38.823992653138895,19.411996326569447
franchise4.1,STG,48,8,17.071156425406684,40.37695235926445,20.188476179632225
franchise4.1,STG,48,9,17.91671796566062,41.92991206539,20.964956032695
franchise4.1,STG,48,10,19.062490633538218,43.48287177151556,21.74143588575778
franchise4.1,STG,48,11,20.5953815741802,45.03583147764111,22.517915738820555
franchise4.1,STG,48,12,18.56102302154512,46.588791183766666,23.294395591883333
franchise4.1,STG,48,13,19.60508319370943,48.14175088989222,24.07087544494611
franchise4.1,STG,48,14,22.70955382549205,49.69471059601778,24.84735529800889
franchise4.1,STG,48,15,23.215282475746427,51.24767030214334,25.62383515107167
franchise4.1,STG,60,0,13.906461581079439,30.748602181286003,15.374301090643002
franchise4.1,STG,60,1,15.615473566710328,32.456857858024115,16.228428929012058
franchise4.1,STG,60,2,16.801739944136767,34.16511353476223,17.082556767381114
franchise4.1,STG,60,3,18.184542930323506,35.87336921150034,17.93668460575017
franchise4.1,STG,60,4,16.46747899538765,37.58162488823845,18.790812444119226
franchise4.1,STG,60,5,18.804091574026923,39.28988056497656,19.64494028248828
franchise4.1,STG,60,6,19.282790074936365,40.99813624171468,20.49906812085734
franchise4.1,STG,60,7,20.332954374349587,42.70639191845279,21.353195959226394
franchise4.1,STG,60,8,18.778272067947356,44.4146475951909,22.20732379759545
franchise4.1,STG,60,9,19.708389762226684,46.122903271929005,23.061451635964502
franchise4.1,STG,60,10,20.968739696892044,47.831158948667124,23.915579474333562
franchise4.1,STG,60,11,22.654919731598227,49.53941462540523,24.769707312702614
franchise4.1,STG,60,12,20.417125323699636,51.24767030214335,25.623835151071674
franchise4.1,STG,60,13,21.565591513080374,52.95592597888145,26.477962989440726
franchise4.1,STG,60,14,24.98050920804126,54.664181655619565,27.332090827809782
franchise4.1,STG,60,15,25.536810723321075,56.372437332357684,28.186218666178842
franchise4.1,STG,72,0,15.170685361177568,33.543929652312,16.771964826156
franchise4.1,STG,72,1,17.035062072774902,35.40748129966267,17.703740649831335
franchise4.1,STG,72,2,18.329170848149197,37.27103294701334,18.63551647350667
franchise4.1,STG,72,3,19.83768319671655,39.13458459436401,19.567292297182004
